Culture,OCM,Frequency,Proportion_of_Passages
Ojibwa,778,13,0.034482758620689655
Ojibwa,164,12,0.03183023872679045
Ojibwa,876,12,0.03183023872679045
Ojibwa,796,11,0.029177718832891247
Ojibwa,278,11,0.029177718832891247
Ojibwa,771,9,0.023872679045092837
Ojibwa,159,9,0.023872679045092837
Ojibwa,825,9,0.023872679045092837
Ojibwa,183,9,0.023872679045092837
Ojibwa,797,9,0.023872679045092837
Ojibwa,526,8,0.021220159151193633
Ojibwa,531,8,0.021220159151193633
Ojibwa,533,8,0.021220159151193633
Ojibwa,158,8,0.021220159151193633
Ojibwa,648,8,0.021220159151193633
Ojibwa,626,8,0.021220159151193633
Ojibwa,757,8,0.021220159151193633
Ojibwa,684,8,0.021220159151193633
Ojibwa,431,7,0.01856763925729443
Ojibwa,784,7,0.01856763925729443
Ojibwa,789,7,0.01856763925729443
Ojibwa,731,7,0.01856763925729443
Ojibwa,758,6,0.015915119363395226
Ojibwa,212,6,0.015915119363395226
Ojibwa,824,6,0.015915119363395226
Ojibwa,903,6,0.015915119363395226
Ojibwa,517,6,0.015915119363395226
Ojibwa,481,6,0.015915119363395226
Ojibwa,689,6,0.015915119363395226
Ojibwa,165,5,0.013262599469496022
Ojibwa,773,5,0.013262599469496022
Ojibwa,688,5,0.013262599469496022
Ojibwa,114,5,0.013262599469496022
Ojibwa,171,5,0.013262599469496022
Ojibwa,181,5,0.013262599469496022
Ojibwa,823,4,0.010610079575596816
Ojibwa,593,4,0.010610079575596816
Ojibwa,781,4,0.010610079575596816
Ojibwa,554,4,0.010610079575596816
Ojibwa,791,4,0.010610079575596816
Ojibwa,682,4,0.010610079575596816
Ojibwa,774,4,0.010610079575596816
Ojibwa,726,4,0.010610079575596816
Ojibwa,828,4,0.010610079575596816
Ojibwa,775,4,0.010610079575596816
Ojibwa,178,4,0.010610079575596816
Ojibwa,262,4,0.010610079575596816
Ojibwa,578,4,0.010610079575596816
Ojibwa,587,3,0.007957559681697613
Ojibwa,834,3,0.007957559681697613
Ojibwa,609,3,0.007957559681697613
Ojibwa,574,3,0.007957559681697613
Ojibwa,832,3,0.007957559681697613
Ojibwa,622,3,0.007957559681697613
Ojibwa,153,3,0.007957559681697613
Ojibwa,115,3,0.007957559681697613
Ojibwa,224,3,0.007957559681697613
Ojibwa,586,3,0.007957559681697613
Ojibwa,571,3,0.007957559681697613
Ojibwa,838,3,0.007957559681697613
Ojibwa,302,3,0.007957559681697613
Ojibwa,515,3,0.007957559681697613
Ojibwa,484,3,0.007957559681697613
Ojibwa,439,3,0.007957559681697613
Ojibwa,763,3,0.007957559681697613
Ojibwa,261,3,0.007957559681697613
Ojibwa,841,3,0.007957559681697613
Ojibwa,0,3,0.007957559681697613
Ojibwa,101,2,0.005305039787798408
Ojibwa,762,2,0.005305039787798408
Ojibwa,426,2,0.005305039787798408
Ojibwa,764,2,0.005305039787798408
Ojibwa,833,2,0.005305039787798408
Ojibwa,356,2,0.005305039787798408
Ojibwa,155,2,0.005305039787798408
Ojibwa,296,2,0.005305039787798408
Ojibwa,772,2,0.005305039787798408
Ojibwa,839,2,0.005305039787798408
Ojibwa,154,2,0.005305039787798408
Ojibwa,185,2,0.005305039787798408
Ojibwa,553,2,0.005305039787798408
Ojibwa,273,2,0.005305039787798408
Ojibwa,276,2,0.005305039787798408
Ojibwa,827,2,0.005305039787798408
Ojibwa,231,2,0.005305039787798408
Ojibwa,589,2,0.005305039787798408
Ojibwa,821,2,0.005305039787798408
Ojibwa,627,2,0.005305039787798408
Ojibwa,765,2,0.005305039787798408
Ojibwa,721,2,0.005305039787798408
Ojibwa,668,2,0.005305039787798408
Ojibwa,785,2,0.005305039787798408
Ojibwa,264,2,0.005305039787798408
Ojibwa,606,2,0.005305039787798408
Ojibwa,535,1,0.002652519893899204
Ojibwa,292,1,0.002652519893899204
Ojibwa,301,1,0.002652519893899204
Ojibwa,412,1,0.002652519893899204
Ojibwa,733,1,0.002652519893899204
Ojibwa,304,1,0.002652519893899204
Ojibwa,142,1,0.002652519893899204
Ojibwa,812,1,0.002652519893899204
Ojibwa,858,1,0.002652519893899204
Ojibwa,743,1,0.002652519893899204
Ojibwa,867,1,0.002652519893899204
Ojibwa,534,1,0.002652519893899204
Ojibwa,728,1,0.002652519893899204
Ojibwa,759,1,0.002652519893899204
Ojibwa,195,1,0.002652519893899204
Ojibwa,266,1,0.002652519893899204
Ojibwa,854,1,0.002652519893899204
Ojibwa,353,1,0.002652519893899204
Ojibwa,852,1,0.002652519893899204
Ojibwa,869,1,0.002652519893899204
Ojibwa,887,1,0.002652519893899204
Ojibwa,166,1,0.002652519893899204
Ojibwa,902,1,0.002652519893899204
Ojibwa,524,1,0.002652519893899204
Ojibwa,415,1,0.002652519893899204
Ojibwa,226,1,0.002652519893899204
Ojibwa,836,1,0.002652519893899204
Ojibwa,136,1,0.002652519893899204
Ojibwa,901,1,0.002652519893899204
Ojibwa,192,1,0.002652519893899204
Ojibwa,343,1,0.002652519893899204
Ojibwa,364,1,0.002652519893899204
Ojibwa,161,1,0.002652519893899204
Ojibwa,843,1,0.002652519893899204
Ojibwa,147,1,0.002652519893899204
Ojibwa,191,1,0.002652519893899204
Ojibwa,886,1,0.002652519893899204
Ojibwa,271,1,0.002652519893899204
Ojibwa,104,1,0.002652519893899204
Ojibwa,777,1,0.002652519893899204
Ojibwa,362,1,0.002652519893899204
Ojibwa,291,1,0.002652519893899204
Ojibwa,146,1,0.002652519893899204
Ojibwa,614,1,0.002652519893899204
Ojibwa,513,1,0.002652519893899204
Ojibwa,176,1,0.002652519893899204
Ojibwa,881,1,0.002652519893899204
Ojibwa,837,1,0.002652519893899204
Ojibwa,294,1,0.002652519893899204
Ojibwa,842,1,0.002652519893899204
Ojibwa,251,1,0.002652519893899204
Ojibwa,203,1,0.002652519893899204
Ojibwa,848,1,0.002652519893899204
Ojibwa,588,1,0.002652519893899204
Ojibwa,831,1,0.002652519893899204
Ojibwa,521,1,0.002652519893899204
Ojibwa,581,1,0.002652519893899204
Ojibwa,861,1,0.002652519893899204
Ojibwa,584,1,0.002652519893899204
Ojibwa,487,1,0.002652519893899204
Ojibwa,811,1,0.002652519893899204
Ojibwa,685,1,0.002652519893899204
Ojibwa,576,1,0.002652519893899204
Ona,756,26,0.37681159420289856
Ona,776,14,0.2028985507246377
Ona,539,12,0.17391304347826086
Ona,761,10,0.14492753623188406
Ona,177,7,0.10144927536231885
Ona,302,7,0.10144927536231885
Ona,755,7,0.10144927536231885
Ona,178,5,0.07246376811594203
Ona,121,5,0.07246376811594203
Ona,828,5,0.07246376811594203
Ona,123,5,0.07246376811594203
Ona,114,4,0.057971014492753624
Ona,757,4,0.057971014492753624
Ona,164,4,0.057971014492753624
Ona,181,4,0.057971014492753624
Ona,775,4,0.057971014492753624
Ona,821,4,0.057971014492753624
Ona,784,4,0.057971014492753624
Ona,577,3,0.043478260869565216
Ona,291,3,0.043478260869565216
Ona,881,3,0.043478260869565216
Ona,787,3,0.043478260869565216
Ona,829,3,0.043478260869565216
Ona,771,3,0.043478260869565216
Ona,0,3,0.043478260869565216
Ona,782,3,0.043478260869565216
Ona,147,2,0.028985507246376812
Ona,826,2,0.028985507246376812
Ona,823,2,0.028985507246376812
Ona,124,2,0.028985507246376812
Ona,763,2,0.028985507246376812
Ona,182,2,0.028985507246376812
Ona,386,2,0.028985507246376812
Ona,184,2,0.028985507246376812
Ona,237,2,0.028985507246376812
Ona,869,1,0.014492753623188406
Ona,734,1,0.014492753623188406
Ona,578,1,0.014492753623188406
Ona,562,1,0.014492753623188406
Ona,626,1,0.014492753623188406
Ona,532,1,0.014492753623188406
Ona,278,1,0.014492753623188406
Ona,137,1,0.014492753623188406
Ona,861,1,0.014492753623188406
Ona,372,1,0.014492753623188406
Ona,113,1,0.014492753623188406
Ona,158,1,0.014492753623188406
Ona,536,1,0.014492753623188406
Ona,758,1,0.014492753623188406
Ona,822,1,0.014492753623188406
Ona,762,1,0.014492753623188406
Ona,571,1,0.014492753623188406
Ona,648,1,0.014492753623188406
Ona,802,1,0.014492753623188406
Ona,827,1,0.014492753623188406
Ona,774,1,0.014492753623188406
Ona,551,1,0.014492753623188406
Ona,789,1,0.014492753623188406
Ona,171,1,0.014492753623188406
Ona,292,1,0.014492753623188406
Ona,186,1,0.014492753623188406
Ona,262,1,0.014492753623188406
Ona,619,1,0.014492753623188406
Ona,797,1,0.014492753623188406
Ona,481,1,0.014492753623188406
Ona,264,1,0.014492753623188406
Ona,165,1,0.014492753623188406
Ona,538,1,0.014492753623188406
Ona,173,1,0.014492753623188406
Ona,825,1,0.014492753623188406
Ona,731,1,0.014492753623188406
Ona,533,1,0.014492753623188406
Ona,151,1,0.014492753623188406
Ona,515,1,0.014492753623188406
Pawnee,756,21,0.45652173913043476
Pawnee,533,5,0.10869565217391304
Pawnee,726,4,0.08695652173913043
Pawnee,484,3,0.06521739130434782
Pawnee,292,3,0.06521739130434782
Pawnee,302,3,0.06521739130434782
Pawnee,757,3,0.06521739130434782
Pawnee,539,2,0.043478260869565216
Pawnee,755,2,0.043478260869565216
Pawnee,184,2,0.043478260869565216
Pawnee,177,2,0.043478260869565216
Pawnee,515,2,0.043478260869565216
Pawnee,291,2,0.043478260869565216
Pawnee,782,2,0.043478260869565216
Pawnee,578,2,0.043478260869565216
Pawnee,796,2,0.043478260869565216
Pawnee,159,1,0.021739130434782608
Pawnee,512,1,0.021739130434782608
Pawnee,648,1,0.021739130434782608
Pawnee,776,1,0.021739130434782608
Pawnee,513,1,0.021739130434782608
Pawnee,124,1,0.021739130434782608
Pawnee,521,1,0.021739130434782608
Pawnee,824,1,0.021739130434782608
Pawnee,361,1,0.021739130434782608
Pawnee,322,1,0.021739130434782608
Pawnee,462,1,0.021739130434782608
Pawnee,761,1,0.021739130434782608
Pawnee,574,1,0.021739130434782608
Pawnee,224,1,0.021739130434782608
Pawnee,831,1,0.021739130434782608
Pawnee,263,1,0.021739130434782608
Pawnee,251,1,0.021739130434782608
Pawnee,172,1,0.021739130434782608
Pawnee,842,1,0.021739130434782608
Pawnee,164,1,0.021739130434782608
Pawnee,278,1,0.021739130434782608
Pawnee,725,1,0.021739130434782608
Pawnee,701,1,0.021739130434782608
Pawnee,622,1,0.021739130434782608
Pawnee,797,1,0.021739130434782608
Pawnee,731,1,0.021739130434782608
Pawnee,175,1,0.021739130434782608
Pawnee,778,1,0.021739130434782608
Pawnee,821,1,0.021739130434782608
Pawnee,783,1,0.021739130434782608
Pawnee,554,1,0.021739130434782608
Saami,755,14,0.21212121212121213
Saami,757,12,0.18181818181818182
Saami,825,12,0.18181818181818182
Saami,237,9,0.13636363636363635
Saami,776,8,0.12121212121212122
Saami,278,7,0.10606060606060606
Saami,824,7,0.10606060606060606
Saami,164,6,0.09090909090909091
Saami,782,5,0.07575757575757576
Saami,787,5,0.07575757575757576
Saami,756,4,0.06060606060606061
Saami,231,4,0.06060606060606061
Saami,262,4,0.06060606060606061
Saami,823,4,0.06060606060606061
Saami,821,4,0.06060606060606061
Saami,761,4,0.06060606060606061
Saami,291,3,0.045454545454545456
Saami,171,3,0.045454545454545456
Saami,136,3,0.045454545454545456
Saami,775,2,0.030303030303030304
Saami,852,2,0.030303030303030304
Saami,273,2,0.030303030303030304
Saami,854,2,0.030303030303030304
Saami,226,2,0.030303030303030304
Saami,843,2,0.030303030303030304
Saami,828,2,0.030303030303030304
Saami,251,2,0.030303030303030304
Saami,372,2,0.030303030303030304
Saami,553,2,0.030303030303030304
Saami,439,2,0.030303030303030304
Saami,513,2,0.030303030303030304
Saami,438,2,0.030303030303030304
Saami,554,2,0.030303030303030304
Saami,636,2,0.030303030303030304
Saami,178,2,0.030303030303030304
Saami,789,2,0.030303030303030304
Saami,0,2,0.030303030303030304
Saami,778,2,0.030303030303030304
Saami,147,2,0.030303030303030304
Saami,534,2,0.030303030303030304
Saami,165,2,0.030303030303030304
Saami,826,1,0.015151515151515152
Saami,532,1,0.015151515151515152
Saami,152,1,0.015151515151515152
Saami,134,1,0.015151515151515152
Saami,484,1,0.015151515151515152
Saami,827,1,0.015151515151515152
Saami,758,1,0.015151515151515152
Saami,271,1,0.015151515151515152
Saami,562,1,0.015151515151515152
Saami,794,1,0.015151515151515152
Saami,771,1,0.015151515151515152
Saami,127,1,0.015151515151515152
Saami,128,1,0.015151515151515152
Saami,566,1,0.015151515151515152
Saami,857,1,0.015151515151515152
Saami,333,1,0.015151515151515152
Saami,326,1,0.015151515151515152
Saami,227,1,0.015151515151515152
Saami,531,1,0.015151515151515152
Saami,472,1,0.015151515151515152
Saami,415,1,0.015151515151515152
Saami,412,1,0.015151515151515152
Saami,381,1,0.015151515151515152
Saami,197,1,0.015151515151515152
Saami,177,1,0.015151515151515152
Saami,858,1,0.015151515151515152
Saami,465,1,0.015151515151515152
Saami,357,1,0.015151515151515152
Saami,264,1,0.015151515151515152
Saami,184,1,0.015151515151515152
Saami,685,1,0.015151515151515152
Saami,241,1,0.015151515151515152
Saami,423,1,0.015151515151515152
Saami,842,1,0.015151515151515152
Saami,868,1,0.015151515151515152
Saami,301,1,0.015151515151515152
Saami,853,1,0.015151515151515152
Saami,411,1,0.015151515151515152
Saami,846,1,0.015151515151515152
Saami,844,1,0.015151515151515152
Saami,837,1,0.015151515151515152
Saami,492,1,0.015151515151515152
Saami,834,1,0.015151515151515152
Saami,422,1,0.015151515151515152
Saami,431,1,0.015151515151515152
Saami,581,1,0.015151515151515152
Saami,462,1,0.015151515151515152
Saami,524,1,0.015151515151515152
Saami,285,1,0.015151515151515152
Saami,174,1,0.015151515151515152
Saami,224,1,0.015151515151515152
Saami,763,1,0.015151515151515152
Saami,764,1,0.015151515151515152
Saami,163,1,0.015151515151515152
Saami,133,1,0.015151515151515152
Saami,145,1,0.015151515151515152
Saami,114,1,0.015151515151515152
Saami,841,1,0.015151515151515152
Saami,578,1,0.015151515151515152
Saami,573,1,0.015151515151515152
Saami,515,1,0.015151515151515152
Saami,132,1,0.015151515151515152
Saami,137,1,0.015151515151515152
Saami,223,1,0.015151515151515152
Saami,774,1,0.015151515151515152
Saami,731,1,0.015151515151515152
Santal,164,19,0.20652173913043478
Santal,756,16,0.17391304347826086
Santal,784,14,0.15217391304347827
Santal,776,14,0.15217391304347827
Santal,755,10,0.10869565217391304
Santal,782,6,0.06521739130434782
Santal,586,6,0.06521739130434782
Santal,761,5,0.05434782608695652
Santal,787,5,0.05434782608695652
Santal,114,5,0.05434782608695652
Santal,606,5,0.05434782608695652
Santal,539,4,0.043478260869565216
Santal,592,4,0.043478260869565216
Santal,775,4,0.043478260869565216
Santal,757,4,0.043478260869565216
Santal,171,4,0.043478260869565216
Santal,177,3,0.03260869565217391
Santal,121,3,0.03260869565217391
Santal,0,3,0.03260869565217391
Santal,538,2,0.021739130434782608
Santal,602,2,0.021739130434782608
Santal,262,2,0.021739130434782608
Santal,178,2,0.021739130434782608
Santal,789,2,0.021739130434782608
Santal,759,2,0.021739130434782608
Santal,113,2,0.021739130434782608
Santal,796,1,0.010869565217391304
Santal,843,1,0.010869565217391304
Santal,826,1,0.010869565217391304
Santal,827,1,0.010869565217391304
Santal,158,1,0.010869565217391304
Santal,842,1,0.010869565217391304
Santal,614,1,0.010869565217391304
Santal,237,1,0.010869565217391304
Santal,769,1,0.010869565217391304
Santal,771,1,0.010869565217391304
Santal,825,1,0.010869565217391304
Santal,357,1,0.010869565217391304
Santal,535,1,0.010869565217391304
Santal,675,1,0.010869565217391304
Santal,243,1,0.010869565217391304
Santal,821,1,0.010869565217391304
Santal,278,1,0.010869565217391304
Santal,774,1,0.010869565217391304
Santal,824,1,0.010869565217391304
Santal,783,1,0.010869565217391304
Santal,553,1,0.010869565217391304
Santal,123,1,0.010869565217391304
Santal,694,1,0.010869565217391304
Santal,181,1,0.010869565217391304
Santal,241,1,0.010869565217391304
Santal,683,1,0.010869565217391304
Santal,764,1,0.010869565217391304
Santal,562,1,0.010869565217391304
Santal,304,1,0.010869565217391304
Santal,881,1,0.010869565217391304
Santal,273,1,0.010869565217391304
Santal,822,1,0.010869565217391304
Santal,152,1,0.010869565217391304
Santal,157,1,0.010869565217391304
Santal,593,1,0.010869565217391304
Santal,778,1,0.010869565217391304
Saramaka,776,18,0.4090909090909091
Saramaka,789,13,0.29545454545454547
Saramaka,791,8,0.18181818181818182
Saramaka,787,7,0.1590909090909091
Saramaka,755,6,0.13636363636363635
Saramaka,783,6,0.13636363636363635
Saramaka,164,3,0.06818181818181818
Saramaka,775,3,0.06818181818181818
Saramaka,761,3,0.06818181818181818
Saramaka,774,3,0.06818181818181818
Saramaka,797,3,0.06818181818181818
Saramaka,262,3,0.06818181818181818
Saramaka,782,3,0.06818181818181818
Saramaka,361,3,0.06818181818181818
Saramaka,848,2,0.045454545454545456
Saramaka,578,2,0.045454545454545456
Saramaka,829,2,0.045454545454545456
Saramaka,843,2,0.045454545454545456
Saramaka,777,2,0.045454545454545456
Saramaka,614,2,0.045454545454545456
Saramaka,756,2,0.045454545454545456
Saramaka,231,1,0.022727272727272728
Saramaka,127,1,0.022727272727272728
Saramaka,562,1,0.022727272727272728
Saramaka,114,1,0.022727272727272728
Saramaka,576,1,0.022727272727272728
Saramaka,626,1,0.022727272727272728
Saramaka,796,1,0.022727272727272728
Saramaka,121,1,0.022727272727272728
Saramaka,902,1,0.022727272727272728
Saramaka,844,1,0.022727272727272728
Saramaka,622,1,0.022727272727272728
Saramaka,757,1,0.022727272727272728
Saramaka,888,1,0.022727272727272728
Saramaka,688,1,0.022727272727272728
Saramaka,431,1,0.022727272727272728
Saramaka,609,1,0.022727272727272728
Saramaka,766,1,0.022727272727272728
Saramaka,845,1,0.022727272727272728
Saramaka,784,1,0.022727272727272728
Saramaka,765,1,0.022727272727272728
Saramaka,621,1,0.022727272727272728
Saramaka,613,1,0.022727272727272728
Serbs,755,55,0.3142857142857143
Serbs,171,26,0.14857142857142858
Serbs,776,22,0.12571428571428572
Serbs,278,21,0.12
Serbs,539,16,0.09142857142857143
Serbs,757,11,0.06285714285714286
Serbs,827,10,0.05714285714285714
Serbs,821,8,0.045714285714285714
Serbs,825,8,0.045714285714285714
Serbs,164,7,0.04
Serbs,774,6,0.03428571428571429
Serbs,777,5,0.02857142857142857
Serbs,789,5,0.02857142857142857
Serbs,784,5,0.02857142857142857
Serbs,778,4,0.022857142857142857
Serbs,824,4,0.022857142857142857
Serbs,291,4,0.022857142857142857
Serbs,843,4,0.022857142857142857
Serbs,756,4,0.022857142857142857
Serbs,782,4,0.022857142857142857
Serbs,0,4,0.022857142857142857
Serbs,301,4,0.022857142857142857
Serbs,759,3,0.017142857142857144
Serbs,796,3,0.017142857142857144
Serbs,192,3,0.017142857142857144
Serbs,787,3,0.017142857142857144
Serbs,231,3,0.017142857142857144
Serbs,783,3,0.017142857142857144
Serbs,769,3,0.017142857142857144
Serbs,761,3,0.017142857142857144
Serbs,412,2,0.011428571428571429
Serbs,302,2,0.011428571428571429
Serbs,174,2,0.011428571428571429
Serbs,443,2,0.011428571428571429
Serbs,405,2,0.011428571428571429
Serbs,514,2,0.011428571428571429
Serbs,366,2,0.011428571428571429
Serbs,826,2,0.011428571428571429
Serbs,563,2,0.011428571428571429
Serbs,252,2,0.011428571428571429
Serbs,538,2,0.011428571428571429
Serbs,578,1,0.005714285714285714
Serbs,461,1,0.005714285714285714
Serbs,513,1,0.005714285714285714
Serbs,512,1,0.005714285714285714
Serbs,426,1,0.005714285714285714
Serbs,356,1,0.005714285714285714
Serbs,243,1,0.005714285714285714
Serbs,765,1,0.005714285714285714
Serbs,574,1,0.005714285714285714
Serbs,785,1,0.005714285714285714
Serbs,805,1,0.005714285714285714
Serbs,851,1,0.005714285714285714
Serbs,481,1,0.005714285714285714
Serbs,145,1,0.005714285714285714
Serbs,854,1,0.005714285714285714
Serbs,244,1,0.005714285714285714
Serbs,446,1,0.005714285714285714
Serbs,515,1,0.005714285714285714
Serbs,264,1,0.005714285714285714
Serbs,178,1,0.005714285714285714
Serbs,666,1,0.005714285714285714
Serbs,165,1,0.005714285714285714
Serbs,847,1,0.005714285714285714
Serbs,822,1,0.005714285714285714
Serbs,577,1,0.005714285714285714
Serbs,152,1,0.005714285714285714
Serbs,775,1,0.005714285714285714
Serbs,794,1,0.005714285714285714
Serbs,793,1,0.005714285714285714
Serbs,771,1,0.005714285714285714
Serbs,352,1,0.005714285714285714
Serbs,372,1,0.005714285714285714
Serbs,773,1,0.005714285714285714
Serbs,823,1,0.005714285714285714
Serbs,844,1,0.005714285714285714
Serbs,731,1,0.005714285714285714
Serbs,581,1,0.005714285714285714
Serbs,533,1,0.005714285714285714
Serbs,526,1,0.005714285714285714
Serbs,831,1,0.005714285714285714
Serbs,732,1,0.005714285714285714
Serbs,758,1,0.005714285714285714
Serbs,792,1,0.005714285714285714
Serbs,342,1,0.005714285714285714
Serbs,351,1,0.005714285714285714
Serbs,846,1,0.005714285714285714
Serbs,415,1,0.005714285714285714
Shluh,172,1,1.0
Shluh,776,1,1.0
Shluh,823,1,1.0
Sinhalese,755,4,0.3333333333333333
Sinhalese,776,4,0.3333333333333333
Sinhalese,341,4,0.3333333333333333
Sinhalese,787,4,0.3333333333333333
Sinhalese,782,3,0.25
Sinhalese,759,3,0.25
Sinhalese,791,3,0.25
Sinhalese,564,3,0.25
Sinhalese,779,2,0.16666666666666666
Sinhalese,788,2,0.16666666666666666
Sinhalese,351,2,0.16666666666666666
Sinhalese,622,2,0.16666666666666666
Sinhalese,829,2,0.16666666666666666
Sinhalese,825,2,0.16666666666666666
Sinhalese,361,2,0.16666666666666666
Sinhalese,178,2,0.16666666666666666
Sinhalese,164,2,0.16666666666666666
Sinhalese,114,2,0.16666666666666666
Sinhalese,792,2,0.16666666666666666
Sinhalese,756,2,0.16666666666666666
Sinhalese,824,2,0.16666666666666666
Sinhalese,771,2,0.16666666666666666
Sinhalese,290,1,0.08333333333333333
Sinhalese,243,1,0.08333333333333333
Sinhalese,301,1,0.08333333333333333
Sinhalese,296,1,0.08333333333333333
Sinhalese,251,1,0.08333333333333333
Sinhalese,291,1,0.08333333333333333
Sinhalese,273,1,0.08333333333333333
Sinhalese,286,1,0.08333333333333333
Sinhalese,276,1,0.08333333333333333
Sinhalese,285,1,0.08333333333333333
Sinhalese,283,1,0.08333333333333333
Sinhalese,278,1,0.08333333333333333
Sinhalese,262,1,0.08333333333333333
Sinhalese,263,1,0.08333333333333333
Sinhalese,272,1,0.08333333333333333
Sinhalese,252,1,0.08333333333333333
Sinhalese,554,1,0.08333333333333333
Sinhalese,342,1,0.08333333333333333
Sinhalese,413,1,0.08333333333333333
Sinhalese,793,1,0.08333333333333333
Sinhalese,757,1,0.08333333333333333
Sinhalese,613,1,0.08333333333333333
Sinhalese,592,1,0.08333333333333333
Sinhalese,534,1,0.08333333333333333
Sinhalese,513,1,0.08333333333333333
Sinhalese,482,1,0.08333333333333333
Sinhalese,415,1,0.08333333333333333
Sinhalese,412,1,0.08333333333333333
Sinhalese,350,1,0.08333333333333333
Sinhalese,410,1,0.08333333333333333
Sinhalese,373,1,0.08333333333333333
Sinhalese,372,1,0.08333333333333333
Sinhalese,355,1,0.08333333333333333
Sinhalese,354,1,0.08333333333333333
Sinhalese,222,1,0.08333333333333333
Sinhalese,353,1,0.08333333333333333
Sinhalese,352,1,0.08333333333333333
Sinhalese,241,1,0.08333333333333333
Sinhalese,773,1,0.08333333333333333
Sinhalese,192,1,0.08333333333333333
Sinhalese,0,1,0.08333333333333333
Sinhalese,758,1,0.08333333333333333
Sinhalese,744,1,0.08333333333333333
Sinhalese,369,1,0.08333333333333333
Sinhalese,165,1,0.08333333333333333
Sinhalese,115,1,0.08333333333333333
Sinhalese,162,1,0.08333333333333333
Sinhalese,161,1,0.08333333333333333
Sinhalese,835,1,0.08333333333333333
Sinhalese,171,1,0.08333333333333333
Sinhalese,832,1,0.08333333333333333
Sinhalese,784,1,0.08333333333333333
Sinhalese,601,1,0.08333333333333333
Sinhalese,183,1,0.08333333333333333
Sinhalese,584,1,0.08333333333333333
Sinhalese,553,1,0.08333333333333333
Sinhalese,177,1,0.08333333333333333
Sinhalese,173,1,0.08333333333333333
Sinhalese,582,1,0.08333333333333333
Sinhalese,232,1,0.08333333333333333
Sinhalese,461,1,0.08333333333333333
Sinhalese,104,1,0.08333333333333333
Sinhalese,841,1,0.08333333333333333
Sinhalese,823,1,0.08333333333333333
Sinhalese,821,1,0.08333333333333333
Sinhalese,804,1,0.08333333333333333
Sinhalese,775,1,0.08333333333333333
Sinhalese,621,1,0.08333333333333333
Sinhalese,769,1,0.08333333333333333
Sinhalese,593,1,0.08333333333333333
Sinhalese,539,1,0.08333333333333333
Sinhalese,532,1,0.08333333333333333
Sinhalese,463,1,0.08333333333333333
Sinhalese,364,1,0.08333333333333333
Sinhalese,346,1,0.08333333333333333
Sinhalese,335,1,0.08333333333333333
Sinhalese,820,1,0.08333333333333333
Somali,301,9,0.13043478260869565
Somali,278,8,0.11594202898550725
Somali,0,7,0.10144927536231885
Somali,755,6,0.08695652173913043
Somali,776,6,0.08695652173913043
Somali,757,5,0.07246376811594203
Somali,411,4,0.057971014492753624
Somali,121,4,0.057971014492753624
Somali,291,4,0.057971014492753624
Somali,113,3,0.043478260869565216
Somali,787,3,0.043478260869565216
Somali,792,3,0.043478260869565216
Somali,412,3,0.043478260869565216
Somali,184,3,0.043478260869565216
Somali,788,3,0.043478260869565216
Somali,771,3,0.043478260869565216
Somali,593,3,0.043478260869565216
Somali,539,2,0.028985507246376812
Somali,164,2,0.028985507246376812
Somali,171,2,0.028985507246376812
Somali,824,2,0.028985507246376812
Somali,609,2,0.028985507246376812
Somali,132,2,0.028985507246376812
Somali,262,2,0.028985507246376812
Somali,852,2,0.028985507246376812
Somali,128,2,0.028985507246376812
Somali,766,2,0.028985507246376812
Somali,825,2,0.028985507246376812
Somali,821,2,0.028985507246376812
Somali,758,2,0.028985507246376812
Somali,842,2,0.028985507246376812
Somali,695,2,0.028985507246376812
Somali,777,2,0.028985507246376812
Somali,178,2,0.028985507246376812
Somali,793,2,0.028985507246376812
Somali,147,1,0.014492753623188406
Somali,829,1,0.014492753623188406
Somali,770,1,0.014492753623188406
Somali,302,1,0.014492753623188406
Somali,827,1,0.014492753623188406
Somali,820,1,0.014492753623188406
Somali,775,1,0.014492753623188406
Somali,784,1,0.014492753623188406
Somali,595,1,0.014492753623188406
Somali,586,1,0.014492753623188406
Somali,796,1,0.014492753623188406
Somali,626,1,0.014492753623188406
Somali,571,1,0.014492753623188406
Somali,597,1,0.014492753623188406
Somali,614,1,0.014492753623188406
Somali,622,1,0.014492753623188406
Somali,556,1,0.014492753623188406
Somali,828,1,0.014492753623188406
Somali,604,1,0.014492753623188406
Somali,524,1,0.014492753623188406
Somali,773,1,0.014492753623188406
Somali,779,1,0.014492753623188406
Somali,585,1,0.014492753623188406
Somali,177,1,0.014492753623188406
Somali,304,1,0.014492753623188406
Somali,552,1,0.014492753623188406
Somali,764,1,0.014492753623188406
Somali,513,1,0.014492753623188406
Somali,346,1,0.014492753623188406
Somali,312,1,0.014492753623188406
Somali,272,1,0.014492753623188406
Somali,252,1,0.014492753623188406
Somali,231,1,0.014492753623188406
Somali,161,1,0.014492753623188406
Somali,136,1,0.014492753623188406
Somali,133,1,0.014492753623188406
Somali,841,1,0.014492753623188406
Somali,124,1,0.014492753623188406
Somali,173,1,0.014492753623188406
Somali,759,1,0.014492753623188406
Somali,531,1,0.014492753623188406
Somali,805,1,0.014492753623188406
Somali,782,1,0.014492753623188406
Somali,577,1,0.014492753623188406
Somali,344,1,0.014492753623188406
Somali,361,1,0.014492753623188406
Somali,512,1,0.014492753623188406
Somali,364,1,0.014492753623188406
